supplier_id,item_id,num_txns,total_quantity,total_spend
2392,4765,1,1.0,99997.2
2392,4811,1,1.0,435.32
2392,4969,1,1.0,4999.0
2392,5044,1,1.0,1500.0
2392,507,7,7.0,76633.0
2392,5189,1,1.0,10000.0
2392,5247,1,1.0,30.0
2392,5311,1,1.0,65176.54
2392,5330,1,1.0,18.76
2392,5346,1,43.0,4945.0
2392,546,1,7.0,14256.69
2392,5473,1,10.0,4938.5
2392,5559,1,1.0,26.61
2392,5653,1,1.0,310000.0
2392,5685,1,1.0,543.09
2392,5735,1,1.0,157770.0
2392,5736,1,100.0,14996.0
2392,5791,1,1.0,45000.0
2392,5818,1,1.0,140000.0
2392,5938,1,2.0,1170.0
2392,6032,1,1.0,2507.14
2392,608,1,1.0,3104636.0
2392,6104,1,5.0,498.9
2392,6228,1,1.0,50000.0
2392,6320,1,1.0,27787.92
2392,6410,1,1.0,1354.58
2392,6446,1,97.0,19632.8
2392,6486,1,3.0,2282.25
2392,6511,1,1.0,14.77
2392,6527,1,6.0,966.0
2392,657,1,1.0,8000.0
2392,668,1,4.0,84.0
2392,676,1,3.0,1305.0
2392,6761,1,1.0,15276.89
2392,6784,1,1.0,5377188.0
2392,683,1,1.0,8763.0
2392,6919,1,500.0,1750.0
2392,6956,1,1.0,174685.0
2392,7004,1,1.0,142200.0
2392,7015,1,4.0,30.76
2392,7120,1,1.0,62000.0
2392,7167,1,1.0,68180.16
2392,7243,1,2.0,170.0
2392,7357,1,1.0,6042.0
2392,7449,1,1.0,308.0
2392,7525,1,1.0,9600.0
2392,7585,1,15.0,10.8
2392,7646,1,15.0,0.0
2392,7657,1,1.0,3185833.2
2392,7751,1,1.0,31836.25
2392,7753,1,1.0,0.0
2392,7791,1,1.0,14670.0
2392,7815,1,1.0,8000.0
2392,7929,1,1.0,1630.64
2392,7961,1,12.0,17.28
2392,7982,1,1.0,36.14
2392,8121,1,1.0,6931.25
2392,8144,1,3500.0,8190.0
2392,8149,1,1.0,13000.0
2392,8176,1,1.0,50000.0
2392,8185,1,1.0,83852.23
2392,8355,1,1.0,94784.0
2392,8376,1,1.0,49028.76
2392,8424,1,12.0,49.8
2392,8470,1,1.0,12.0
2392,8484,1,1.0,120000.0
2393,2254,1,10.0,2090.0
2394,5041,1,1.0,10000.0
2395,1212,1,5.0,12.2
2395,325,1,6.0,22.44
2396,3336,1,4.0,5140.0
2397,2506,1,1.0,0.0
2397,8334,1,4000.0,7120.0
2398,5221,1,1.0,898.25
2398,7672,1,1.0,6914.75
2399,7064,1,200.0,434.0
2399,7393,1,36.0,61.2
24,3828,1,1.0,1362.1
24,4844,1,1.0,21285.61
240,3053,1,4.0,7.24
240,5723,1,2.0,58.06
2400,3902,1,1.0,9405.0
2401,390,1,4300.0,99975.0
2402,4809,1,4.0,309.0
2403,129,1,1.0,6829.0
2404,2108,1,1.0,16796.0
2405,1486,1,1.0,6748.34
2405,1683,1,30.0,115.2
2405,202,1,20.0,6800.0
2405,5899,1,15.0,356.85
2405,7203,1,120.0,2014.8
2405,7720,1,12.0,4799.64
2405,7730,1,1.0,6566.6
2405,7865,1,1.0,4908.96
2405,8258,1,1.0,17717.33
2405,8287,1,6.0,40.38
2405,83,1,1.0,956.51
2405,8339,1,8.0,182.0
2405,8366,1,1.0,5160.57
2406,1967,1,1.0,0.0
2406,4774,1,1.0,1235.1
2407,416,1,1.0,217600.0
2408,3004,1,2.0,99.98
2409,3305,2,5.0,1200.0
2409,5890,1,1.0,31070.75
2409,6328,1,1.0,547.0
2409,670,1,1.0,23242.0
2409,759,1,1.0,568.05
241,2105,1,1.0,206664.0
2410,507,1,1.0,11999.0
2411,5839,1,1.0,32000.0
2412,1050,1,10000.0,10000.0
2413,143,1,1.0,5900.0
2414,1729,1,3.0,7737.0
2414,2,1,1.0,90185.8
2414,3131,1,63.0,280035.0
2414,4327,1,1.0,5046.93
2414,492,1,1.0,461722.9
2414,536,1,1.0,299090.55
2414,6135,1,8.0,6018.0
2414,6161,1,12.0,5160.0
2414,6595,1,1.0,317505.39
2414,742,1,1.0,11885.85
2415,129,1,1.0,7618.0
2416,3448,1,1.0,221221.0
2417,5117,1,1.0,432.0
2418,7960,1,1.0,800.0
2419,7079,1,1.0,5395.0
242,3435,1,1.0,2025.0
2420,936,1,11.0,6688.0
2421,4111,1,1.0,37283.0
2422,5543,1,3.0,1702.71
2423,859,1,1.0,3184.72
2424,1088,1,1.0,23208.75
2424,1122,2,3.0,422.40000000000003
2424,2237,1,1.0,23450.0
2424,2515,1,42.0,1279924.8
2424,2628,1,1.0,561.0
2424,30,1,1.0,141.0
2424,308,1,1.0,602.8
2424,3119,1,1.0,23119.67
2424,3294,1,1.0,304.0
2424,401,2,2.0,470.0
2424,4049,1,1.0,25642.0
2424,4885,1,1.0,304.0
2424,5552,1,1.0,650.1
2424,5620,1,10.0,17.5
2424,6963,1,1.0,1087297.79
2424,7300,1,1.0,306.0
2424,7503,1,8.0,1126.4
2424,805,1,1.0,235.0
2424,8296,1,2.0,468.6
2425,7569,1,1.0,320208.0
2426,1066,1,128.0,31925.08
2426,1516,1,1.0,0.0
2426,2186,1,1.0,37067.63
2426,3375,1,4.0,3558.12
2426,6599,1,1.0,68368.98
2427,634,1,1.0,15000.0
2428,4297,1,1.0,25550.0
2429,272,1,1.0,34250.0
243,1053,1,1.0,82235.0
243,2474,1,3.0,246705.0
243,2952,1,1.0,25878.96
2430,8450,1,20.0,7267.0
2431,1165,1,1.0,49000.0
2431,654,2,2.0,149000.0
2431,8199,1,1.0,5000.0
2432,3903,1,1.0,6.28
2433,664,1,1.0,650.0
2434,2412,1,20000.0,20000.0
2435,1967,1,1.0,49939.57
2435,3530,1,1.0,353162.91
2436,2452,1,1.0,1671906.48
2436,8211,1,1.0,1600000.0
2437,1368,1,1.0,19378.26
2437,3968,1,200.0,23768.0
2437,5223,1,2.0,3456.0
2437,665,1,2.0,11650.0
2437,879,1,63500.0,34290.0
2438,1549,1,1.0,7630.0
2439,2099,1,1.0,244010.0
244,129,1,1.0,6653.0
2441,2458,1,8.0,2440.0
2442,7557,1,1.0,6368.6
2443,3803,1,1.0,0.0
2444,1029,2,7001.0,419550.0
2444,1618,1,1.0,5.7
2444,1833,1,1600.0,5844.64
2444,1845,1,1.0,4967.89
2444,2127,1,1.0,18000000.0
2444,2285,1,1.0,2400.0
2444,2319,1,1.0,25875.0
2444,2563,1,1.0,10404.33
2444,3195,1,3000.0,15000.0
2444,326,1,1.0,5878.77
2444,3515,1,1.0,18750.0
2444,3542,1,1.0,84000.0
2444,3689,1,1.0,50000.0
2444,3872,1,1.0,7424.46
2444,4022,1,1.0,86000.0
2444,4328,1,300000.0,300000.0
2444,4548,1,1.0,16200.0
2444,5063,1,1.0,40000.0
2444,5485,1,2800.0,14000.0
2444,5626,1,1.0,8370.0
2444,5636,1,1389.0,4325.62
2444,6141,1,1.0,5691.53
2444,6701,1,144000.0,144000.0
2444,7538,1,800.0,2680.32
2444,763,1,1.0,38000.0
2444,7692,1,5550.0,19608.15
2444,8202,1,1.0,10000.0
2444,8396,1,1.0,120.0
2444,888,1,1400.0,4440.8
2444,999,1,700.0,2613.52
2445,2044,1,1.0,1410.0
2446,6889,1,1.0,25000.0
2447,435,1,1.0,16000.0
2448,839,1,1.0,162.9
2449,4966,1,1.0,348495.0
245,5544,1,250.0,9545.0
2450,3593,1,1.0,5772.06
2451,3492,1,6.0,1416.0
2452,1891,1,1.0,47161.7
2452,5142,1,26.0,221.0
2452,734,1,962.0,16835.0
2452,8370,1,1.0,7386.05
2453,3590,1,1.0,9770.0
2454,2654,1,1.0,25000.0
2455,5528,1,1.0,4990.0
2456,74,1,1.0,152661.0
2456,8110,1,1.0,1060.0
2457,6587,1,5.0,100685.64
2458,4445,1,5.0,217.5
2459,5364,1,1.0,46.87
2459,7176,1,5.0,9500.0
246,4678,1,1500.0,5895.0
2460,1681,1,1.0,14490.0
2461,1713,1,1.0,1499275.0
2462,4839,1,1.0,0.0
2462,6460,1,1.0,2500000.0
2463,914,1,1.0,20000.0
2464,1518,1,1.0,17956.08
2464,6304,1,1.0,31692.6
2465,2565,1,1.0,15000.0
2466,600,1,1.0,5928.0
2466,8060,1,1.0,18746.0
2467,7919,1,1.0,459.51
2468,2671,1,1.0,4846.55
2468,2866,1,1.0,5118.4
2468,3194,1,1.0,177547.12
2468,3806,1,1.0,151172.5
2468,7881,1,1.0,24438.88
2469,8242,1,1.0,4760.01
247,7209,1,1.0,220.0
2470,2922,1,1.0,18704.13
2471,2638,1,1.0,28000.0
2472,1072,2,2.0,361.74
2472,1852,1,10.0,1511.0
2472,2808,1,1.0,69.12
2472,3463,1,1.0,433.38
2472,3649,1,1.0,18821.78
2472,3848,1,1.0,50.0
2472,4474,1,1.0,20000.0
2472,5934,1,11.0,99.0
2472,684,1,10000.0,10000.0
2472,7287,1,1.0,10980.08
2472,8420,1,20.0,300.0
2473,1270,1,1.0,26480.0
2473,6816,1,1.0,8862.0
2474,3745,1,1.0,34000.0
2475,1809,1,1.0,7000.0
2475,3024,1,5440.0,6528.0
2475,3084,1,380.0,760.0
2475,3775,1,1.0,14326.0
2475,412,1,1.0,74728.92
2475,4464,1,5000.0,7000.0
2475,5560,1,2742.0,4661.4
2475,8160,1,175.0,330.75
2475,96,1,2100.0,0.0
2476,1936,1,1.0,5279.0
2476,281,1,6000.0,633480.0
2476,3326,1,1.0,26574.0
2476,3378,1,100.0,10558.0
2476,3412,1,40.0,5600.0
2476,4993,1,120.0,35760.0
2476,5167,1,1000.0,450.0
2476,537,2,11640.2,24895.300000000003
2476,6443,1,618.0,65248.44
2476,7245,1,1.0,90.13
2476,7594,1,100.0,10558.0
2477,1405,1,2.0,8305.0
2477,2214,1,50.0,525.0
2477,2313,1,2.0,528.4
2477,2854,1,3.0,4317.0
2477,3766,1,1.0,14081.29
2477,5521,1,2.0,2080.0
2477,7229,1,75.0,768.75
2478,25,1,1.0,4944.0
2479,5398,1,1.0,73807.0
248,513,1,1.0,516354.95
2480,6453,1,1.0,1686.0
2481,8317,1,1.0,34180.7
2482,4135,1,1.0,5192.25
2483,3984,1,1.0,10368.28
2484,7511,1,1.0,9500.0
2485,1567,1,1.0,121654.0
2486,5271,1,10398.54,10398.54
2486,5999,1,88.0,9574.4
2486,6167,1,4.0,828.96
2486,789,1,1.0,37.0
2486,8340,1,5.0,9873.6
2487,925,1,1.0,50000.0
2488,2250,1,1.0,300000.0
2489,2632,1,1.0,4999.0
249,6136,1,6.0,17070.0
2490,1967,1,1.0,24978.89
2491,1867,1,1.0,6522.0
2492,6059,1,1.0,958525.0
2493,7358,1,1.0,98150.0
2494,1425,1,1.0,20438.44
2495,8300,1,1.0,14250.0
2496,301,1,1.0,70.0
2497,1304,1,1.0,6520.0
2497,1582,1,1.0,5516.0
2497,1746,1,1.0,58.0
2497,1943,1,48.0,172.8
2497,2122,1,10.0,1440.0
2497,222,1,4.0,280.0
2497,2789,1,1.0,4769.0
2497,2963,1,4000.0,45720.0
2497,3465,1,1.0,6610.31
2497,3922,1,2.0,300.0
2497,4543,1,1.0,1162.0
2497,4739,1,1.0,96.0
2497,4987,1,96.0,379.2
2497,5145,1,1.0,806.0
2497,5833,1,1.0,6090.73
2497,6607,1,1.0,7607.24
2497,6904,1,1.0,6264.0
2497,7174,1,15.0,2595.0
2497,7272,1,4.0,1300.0
2497,7325,1,3.0,540.0
2497,7710,1,1.0,29240.0
2497,8146,1,1.0,978.0
2497,8224,1,1.0,6831.0
2497,8308,1,20.0,765.0
2497,8329,1,1.0,54383.06
2497,921,1,20.0,490.0
2498,1473,1,1.0,50000.0
2498,7754,1,1.0,250000.0
2499,2037,1,19500.0,44265.0
2499,3047,1,2500.0,5625.0
25,5577,1,33.0,988.35
250,7028,1,1.0,9975.08
2500,3715,1,1.0,300000.0
2500,5836,1,1.0,274000.0
2500,7746,1,1.0,220000.0
2501,5341,1,1.0,78874.76
2502,4697,1,1440.0,14587.2
2503,1055,1,3.0,39.09
2503,1096,1,150.0,1354.5
2503,1118,1,1.0,10945.0
2503,1127,1,1.0,6978.14
2503,1166,1,2.0,23.98
2503,1202,1,2.0,100.9
2503,1209,1,25.0,547.25
2503,1400,1,1.0,124.08
2503,1435,1,3.0,31.26
2503,1457,1,2.0,84.16
2503,1470,1,1.0,41.01
2503,1487,1,1.0,936.07
2503,161,1,1.0,7010.5
2503,1660,1,10.0,51.5
2503,1667,1,1.0,66.24
2503,1679,1,2.0,151.02
2503,1710,1,1.0,41.54
2503,1777,1,2.0,427.56
2503,1817,1,10.0,2329.0
2503,1822,1,20.0,437.8
2503,1859,1,1.0,2237.4
2503,1900,1,1.0,76.19
2503,1941,1,60.0,34.2
2503,1970,1,25.0,132.5
2503,1990,1,24.0,4294.08
2503,1998,1,1.0,5944.05
2503,201,1,4.0,81.88
2503,2052,1,400.0,12772.0
2503,208,1,1.0,461537.37
2503,2100,1,8.0,111.92
2503,2253,1,1.0,8482.47
2503,2277,1,1.0,15092.6
2503,2305,1,8.0,456.96
2503,2307,1,4.0,3306.52
2503,2321,1,50.0,154.5
2503,2339,1,25.0,45.5
2503,2360,1,2.0,4.16
2503,245,1,4.0,445.92
2503,2454,1,224.0,3422.72
2503,2468,1,20.0,21.8
2503,2509,1,1.0,14043.4
2503,2557,1,6.0,294.66
2503,264,1,6.0,4579.8
2503,2665,1,10.0,420.3
2503,2680,1,2.0,7600.0
2503,2698,1,2.0,34.52
2503,2747,1,1.0,4028.45
2503,2753,1,4.0,63.96
2503,2772,1,2.0,66.6
2503,2786,1,2.0,24.06
2503,2797,1,20.0,166.8
2503,2826,1,16.0,77.28
2503,2833,1,4.0,208.92
2503,2837,1,1.0,859.28
2503,2851,1,1.0,14.45
2503,2891,1,1.0,2359.57
2503,29,1,40.0,944.0
2503,2956,1,16.0,566.4
2503,2977,1,2.0,141.68
2503,302,1,2.0,128.4
2503,3026,1,1.0,417.99
2503,3069,1,3.0,490.44
2503,3071,1,204.0,964.92
2503,3083,1,1.0,4883.39
2503,3130,1,1.0,176.73
2503,318,1,36.0,760.32
2503,3183,1,1.0,7.84
2503,3197,1,42.0,47979.19
2503,326,1,6.0,17.94
2503,3272,1,25.0,363.5
2503,3285,1,24.0,991.2
2503,3327,1,6.0,50.28
2503,3330,1,1.0,0.0
2503,3338,1,12.0,57.24
2503,3379,1,1.0,47.59
2503,3385,1,1.0,13226.09
2503,339,1,2.0,213.46
2503,3451,1,1.0,31122.77
2503,3500,1,15.0,147.0
2503,3521,1,24.0,14.4
2503,3525,1,1.0,3.96
2503,3566,1,1.0,5369.32
2503,3605,1,6.0,304.74
2503,3651,1,6.0,28.98
2503,3672,1,30.0,8.4
2503,3676,1,100.0,917.0
2503,3692,1,8.0,208.64
2503,3701,1,1.0,4894.2
2503,3741,1,24.0,73.44
2503,3758,1,1.0,6025.1
2503,378,1,1.0,103802.5
2503,3781,1,2.0,15.22
2503,3827,1,8.0,2333.13
2503,3853,1,1.0,1913.12
2503,3877,1,1.0,50287.03
2503,3890,1,12.0,48.84
2503,3905,1,1.0,133.88
2503,3908,1,1.0,8445.34
2503,3915,1,144.0,1393.92
2503,3916,1,20.0,130.6
2503,394,1,3.0,658.53
2503,400,1,2.0,1188.0
2503,4002,1,50.0,26.5
2503,4012,1,1.0,5161.99
2503,4068,1,1.0,80112.5
2503,4106,1,6.0,74.28
2503,424,1,1.0,199.35
2503,4309,1,6.0,254.34
2503,4344,1,10.0,1338.8
2503,4382,1,1.0,71.44
2503,439,1,60.0,1093.8
2503,4470,1,10.0,19.4
2503,4520,1,10.0,4726.5
2503,4527,1,1.0,117.88
2503,4539,1,1.0,1993.6
2503,4540,1,2.0,7.14
2503,455,1,3.0,28.98
2503,4554,1,36.0,286.2
2503,4622,1,2.0,366.4
2503,4630,1,17.0,8847.34
2503,4657,1,1.0,8300.3
2503,4698,1,1.0,68.4
2503,4748,1,1.0,182.4
2503,4860,1,36.0,40.32
2503,4906,1,2.0,2178.0
2503,4916,1,20.0,553.0
2503,4958,1,8.0,6398.8
2503,4989,1,75.0,22063.5
2503,5004,1,1.0,5004.52
2503,505,1,1.0,26831.16
2503,5170,1,5.0,4725.0
2503,5194,1,3.0,77.01
2503,5203,1,12.0,44.52
2503,5258,1,1.0,12.18
2503,5293,1,50.0,630.0
2503,5316,1,2.0,4267.1
2503,5327,1,7.0,9871.05
2503,5400,1,2.0,5.22
2503,5421,1,10.0,1360.0
2503,5454,1,1.0,470.62
2503,5461,1,1.0,645.11
2503,5471,1,100.0,2371.0
2503,5477,1,1.0,216.75
2503,5481,1,24.0,141.84
2503,5504,1,1.0,92.66
2503,5505,1,1.0,22156.18
2503,5545,1,2.0,567.26
2503,560,1,1.0,3.4
2503,5708,1,20.0,100.0
2503,5729,1,4.0,224.56
2503,5800,1,20.0,1279.0
2503,582,1,2.0,5.14
2503,5829,1,1.0,52.64
2503,5831,1,350.0,83303.5
2503,5840,1,4.0,26.12
2503,5874,1,1.0,168.6
2503,5915,1,108.0,38511.72
2503,5945,1,1.0,7701.2
2503,5950,1,2.0,144.18
2503,5955,1,12.0,249.72
2503,6005,1,20.0,242.8
2503,6012,1,1.0,179725.0
2503,6020,1,55.0,1709.4
2503,6060,1,1.0,30090.8
2503,6065,1,4.0,444.28
2503,6098,1,1.0,6646.13
2503,6107,1,20.0,128.6
2503,6120,1,1.0,1344.27
2503,613,1,1.0,5540.88
2503,615,1,1.0,168.0
2503,6162,1,2.0,61.96
2503,6165,1,1.0,3883.28
2503,6166,1,6.0,155.52
2503,6207,1,1.0,23.93
2503,6209,1,12.0,75.84
2503,6274,1,1.0,916.89
2503,6281,1,1.0,11022.96
2503,6334,1,3.0,419.46
2503,65,1,30.0,2620.8
2503,6505,1,30.0,1190.7
2503,6530,1,6.0,1692.0
2503,6547,1,8.0,777.6
2503,6550,1,8.0,192.48
2503,6565,1,1.0,3238.74
2503,6583,1,195.0,50.7
2503,6630,1,6.0,138.6
2503,6646,1,15.0,388.8
2503,6660,1,2.0,801.56
2503,6726,1,5.0,70.5
2503,6740,1,25.0,865.25
2503,6742,1,20.0,612.0
2503,6790,1,5.0,92.15
2503,6820,1,3.0,53.46
2503,6889,1,1.0,6901.46
2503,6891,1,10.0,154.8
2503,6928,1,72.0,982.08
2503,6941,1,1.0,32.97
2503,6955,1,1.0,337.0
2503,6960,1,1.0,192.0
2503,7127,1,1.0,5145.63
2503,7135,1,18.0,274.5
2503,7142,1,1.0,7881.27
2503,7144,1,100.0,1695.0
2503,7210,1,1.0,243.0
2503,728,1,6.0,217.62
2503,7284,1,1.0,1434.4
2503,7332,1,12.0,4171.8
2503,7378,1,40.0,1013.2
2503,74,1,1.0,15875.52
2503,7405,1,48.0,1128.96
2503,7451,1,20.0,645.6
2503,7549,1,1.0,240.53
2503,7550,1,1.0,105.45
2503,7563,1,6.0,60.48
2503,7602,1,21.0,24066.0
2503,7603,1,1.0,5559.08
2503,7605,1,10.0,8626.7
2503,7714,1,1.0,152.81
2503,7795,1,2.0,1859.8
2503,7822,1,4.0,974.16
2503,7836,1,12.0,27.96
2503,7909,1,3.0,138.51
2503,7989,1,32.0,9.92
2503,800,1,2.0,918.0
2503,8012,1,5.0,79.6
2503,8131,1,1.0,51.56
2503,8134,1,5.0,28.15
2503,8168,1,4.0,406.72
2503,8177,1,10.0,419.2
2503,8194,1,6.0,152.22
2503,8195,1,6.0,814.08
2503,8206,1,1.0,45.67
2503,824,1,10.0,170.2
2503,8245,1,12.0,476.16
2503,829,1,1.0,568.8
2503,8326,1,1.0,48319.8
2503,834,1,10.0,22.1
2503,8387,1,1.0,271.68
2503,8393,1,30.0,159.9
2503,8457,1,24.0,57.12
2503,863,1,4.0,113.28
2503,864,1,5.0,12.5
2503,931,1,6.0,47.28
2503,941,1,4.0,264.44
2503,942,1,5.0,146.15
2503,986,1,2.0,102.48
2503,994,1,1.0,14.96
2504,1628,1,2.0,1214.6
2504,2783,1,14.0,539.56
2504,3108,2,2.0,70.9
2504,3109,1,20000.0,99000.0
2504,348,1,8.0,147.92
2504,3776,1,12.0,34854.84
2504,5339,1,1.0,100.76
2504,584,1,2.0,87.86
2504,6844,1,1000.0,16830.0
2505,3421,1,1.0,7765.0
2506,4003,1,48.0,167.52
2507,7894,1,1.0,28649.63
2508,3222,1,1.0,3567348.0
2508,5658,1,1.0,2.0
2508,6266,1,1.0,60000.0
2508,6852,1,1.0,249999.0
2509,1144,1,50.0,4875.0
251,7998,1,1.0,2528.71
2510,1355,1,1.0,92.8
2510,3929,1,1.0,49.0
2510,7267,1,1.0,11295.0
2511,419,1,5.0,297.45
2511,4952,1,1.0,14223.24
2511,535,1,1.0,3468.56
2511,934,1,13.0,1508.0
2512,13,1,1.0,6000.0
2513,6904,1,1.0,2144.1
2514,199,1,1.0,15600.0
2514,3072,1,1.0,211824.0
2515,5058,1,24.0,407.28
2516,2625,1,3.0,450000.0
2517,2051,1,1.0,500.0
2518,5201,1,10000.0,11100.0
2519,5320,1,14.0,23800.0
252,1428,1,1.0,15.0
252,2018,1,1.0,6630.0
252,2406,5,44.0,21710.0
252,2544,1,6.0,660.0
252,2806,1,41.0,11890.0
252,3095,1,85.0,10200.0
252,3303,1,23.0,805.0
252,3733,1,96.0,27840.0
252,421,1,63.0,2205.0
252,4760,6,249.0,70830.0
252,5005,2,33.0,1155.0
252,51,11,476.0,17075.0
252,5114,2,4.0,2340.0
252,5458,2,19.0,8785.0
252,6452,1,9.0,4140.0
252,7,7,116.0,62390.0
2520,7114,1,1.0,106890.0
2521,1672,1,1.0,1200.0
2521,5927,1,2.0,5130.0
2522,1334,1,1495.0,10091.25
2522,1648,1,4.0,1890.4
2522,4317,1,1.0,10593.05
2522,5488,1,1.0,9537.8
2522,5596,1,27.0,4212.0
2522,6176,1,2.0,898.0
2522,7386,1,1.0,2885.1
2523,2161,1,1.0,0.01
2523,6204,1,1.0,850000.0
2523,7739,1,1.0,315706.0
2523,8314,1,1.0,845400.0
2524,1086,1,1.0,6825.0
2524,3749,1,1.0,5794.7
2525,1586,1,1.0,254000.0
2525,244,1,1.0,24602.0
2525,2663,1,1.0,20000.0
2525,3118,1,1.0,457.0
2525,3213,1,30.0,11310.0
2525,3261,1,1000.0,524.0
2525,3342,1,18.0,0.0
2525,3422,1,1.0,2209000.0
2525,4555,1,2.0,1908.0
2525,5107,1,1.0,3223.0
2525,5525,1,1.0,30000.0
2525,5805,1,2.0,574.0
2525,6073,1,1.0,27660.0
2525,6310,1,1.0,862.0
2525,6489,1,1.0,4788000.0
2525,6979,1,100.0,1050.0
2525,699,1,3.0,1305.0
2525,7313,1,1.0,1068.0
2525,7639,1,1.0,380.0
2525,7777,1,6.0,2040.0
2525,7924,1,1.0,9.77
2525,86,1,1.0,3484.95
2526,1831,1,3626.0,46666.62
2527,514,1,11.0,99.0
2528,2125,1,15.0,22500.0
2529,3576,1,1.0,158021.0
253,8285,1,1.0,9177.0
2530,1255,1,4.0,1677.72
2530,1643,1,24.0,113.76
2531,111,1,12.0,15510.96
2531,2990,1,1.0,4200.0
2532,1269,1,10.0,2168.0
2533,1594,1,1.0,246894.85
2533,2211,1,1.0,493920.0
2533,5304,1,110.0,36823.6
2534,3085,1,1.0,500000.0
2535,1888,1,25.0,5447.75
2535,1892,1,3.0,0.0
2535,207,1,6.0,18.0
2535,2183,1,50.0,200.0
2535,2736,1,1.0,0.0
2535,442,1,4.0,2163.08
2535,4791,1,20.0,524.8
2535,4864,1,1.0,400951.8
2535,5905,1,5.0,5354.95
2535,6609,1,1.0,0.0
2535,6763,1,8.0,3993.36
2535,74,1,50.0,7668.6
2535,979,1,40.0,1080.0
2536,1748,1,1.0,1849.43
2536,2348,1,1.0,228.53
2536,4074,1,24.0,51.12
2536,4148,1,24.0,12.96
2536,4355,1,2.0,685.88
2536,4508,1,1.0,188.72
2536,6062,1,1.0,2142.54
2536,6404,1,2.0,12337.5
2536,6988,1,1.0,550.8
2536,7747,1,1.0,216.0
2536,7841,1,3.0,11.01
2537,7011,1,1.0,50000.0
2538,7359,1,1.0,148513.0
2539,7680,1,400.0,6420.0
254,5333,1,1.0,9720.0
2540,1090,1,15.0,419.85
2540,3663,1,30.0,112.5
2541,6186,1,1.0,160607.07
2542,2457,1,1.0,212199.0
2543,2773,1,1.0,25394.0
2543,7204,1,1.0,16529.6
2544,1283,1,100.0,582.0
2544,3571,1,1.0,609.9
2544,4871,1,1.0,104.0
2544,7523,1,1.0,891.63
2544,7572,1,1.0,1577.78
2544,7706,1,1.0,2011.75
2544,858,1,50.0,84.5
2545,4067,1,1.0,600000.0
2546,8295,1,1.0,38025.0
2547,2157,1,4.0,8176.0
2548,591,2,2.0,26318.120000000003
2548,7936,1,1.0,5529.84
2549,1815,1,10.0,144.5
2549,2344,1,15.0,44.25
2549,3626,1,50.0,934.5
2549,3892,1,100.0,2289.0
2549,5280,1,120.0,474.0
2549,5514,1,1.0,518.0
2549,695,1,3.0,60.96
2549,7476,1,8.0,117.2
2549,7504,1,6.0,53.82
255,2853,1,1.0,80880.73
2550,153,1,1.0,9957.5
2551,157,1,1.0,4000.0
2551,3321,1,1.0,12988.8
2552,1489,1,1800.0,2988.0
2553,1757,1,1.0,15260.0
2554,9,1,1.0,7795.0
2555,7717,1,1.0,49000.0
2556,5568,1,1.0,43750.0
2557,102,1,1.0,12434.0
2558,1947,1,80.0,4680.0
2558,485,1,15.0,537.6
2558,8087,1,48.0,181.92
2559,2810,1,1.0,2000.0
256,2542,1,1.0,64100.0
256,3878,1,1.0,0.0
2560,1006,1,50.0,8100.0
2560,1824,1,80.0,12720.0
2560,2303,1,1.0,902.94
2560,7390,1,100.0,4420.0
2561,3563,1,1.0,241.0
2561,7829,1,1.0,299.0
2562,4300,1,1.0,237800.0
2563,7816,1,1.0,186927.0
2564,4245,1,1.0,204.0
2565,8275,1,3.0,32.97
2566,7531,1,1.0,49999.99
2567,7624,1,1.0,38948.35
2568,1052,1,24.0,317.52
2568,1301,1,1.0,3906.0
2568,1610,1,20.0,1157.0
2568,1825,1,1.0,15740.23
2568,2207,1,1.0,383.05
2568,2209,1,120.0,128.4
2568,2610,1,20.0,4441.4
2568,2629,1,1.0,24895.0
2568,2653,1,18.0,109.08
2568,2666,1,1.0,836.87
2568,2771,1,1.0,56.2
2568,3062,1,50.0,9400.0
2568,3149,1,1.0,18095.0
2568,3410,1,1.0,95.17
2568,4484,1,1.0,4964.9
2568,4783,1,5.0,307.55
2568,5113,1,100.0,10.79
2568,5413,1,2.0,587.92
2568,5526,1,48.0,163.2
2568,583,1,4.0,695.96
2568,5914,1,150.0,1422.0
2568,5933,1,50.12,200.48
2568,6562,1,4.0,1471.16
2568,6636,1,1.0,10.56
2568,70,1,400.0,10404.0
2568,7113,1,1.0,59.62
2568,729,1,36.0,1699.56
2568,7346,1,25.0,354.0
2568,7384,1,5000.0,5650.0
2568,7562,1,7.0,11765.0
2568,8291,1,1.0,10123.3
2568,8328,1,8.0,3551.92
2569,7480,1,1.0,223219000.0
257,143,1,1.0,8812.0
2570,6294,1,1.0,31680.0
2571,1074,1,1.0,4478.0
2572,1826,1,1.0,27654.38
2573,287,1,1.0,4999.0
2574,1646,1,1.0,3898.85
2574,1753,1,6.0,201.0
2574,1971,1,1.0,32.5
2574,2301,1,1.0,870.0
2574,2741,1,1.0,719.9
2574,277,1,1.0,10319.4
2574,3044,1,1.0,4278.6
2574,306,4,4.0,13827.25
2574,3128,1,2.0,65.0
2574,3714,1,8.0,990.4
2574,4690,1,2.0,207.0
2574,4897,1,1.0,425.61
2574,5148,1,10.0,39.5
2574,5284,1,1.0,16450.0
2574,5975,1,1.0,817.75
2574,6962,1,6.0,27900.0
2574,7303,1,144.0,0.0
